"k","n","SVP","SVP_nchanges","PELT","PELT_nchanges","penalty_svp","penalty_pelt"
33,10000,2.17699999999999,34,0.054000000000002,33,36.8413614879047,18.4206807439524
33,10000,2.11799999999999,34,0.0550000000000068,33,36.8413614879047,18.4206807439524
33,10000,2.12799999999999,34,0.0550000000000068,33,36.8413614879047,18.4206807439524
33,10000,2.14600000000002,34,0.0560000000000116,33,36.8413614879047,18.4206807439524
33,10000,2.28400000000002,34,0.0729999999999791,33,36.8413614879047,18.4206807439524
33,10000,1.81400000000002,34,0.00799999999998136,33,36.8413614879047,18.4206807439524
33,10000,0.256,34,0.007000000000005,33,36.8413614879047,18.4206807439524
34,10000,0.25,35,0.007000000000005,34,36.8413614879047,18.4206807439524
34,10000,0.24799999999999,35,0.007000000000005,34,36.8413614879047,18.4206807439524
34,10000,0.237000000000023,35,0.00699999999997658,34,36.8413614879047,18.4206807439524
34,10000,0.248000000000019,35,0.00600000000000023,34,36.8413614879047,18.4206807439524
34,10000,0.244,35,0.00600000000000023,34,36.8413614879047,18.4206807439524
34,10000,0.242999999999995,35,0.00600000000000023,34,36.8413614879047,18.4206807439524
34,10000,0.238999999999976,35,0.00600000000000023,34,36.8413614879047,18.4206807439524
34,10000,0.20999999999998,35,0.00600000000000023,34,36.8413614879047,18.4206807439524
34,10000,0.215000000000003,35,0.00599999999997181,34,36.8413614879047,18.4206807439524
34,10000,0.215000000000003,35,0.00600000000000023,34,36.8413614879047,18.4206807439524
35,10000,0.218999999999994,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.209000000000003,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.212000000000018,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.207999999999998,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.204000000000008,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.216000000000008,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.210000000000008,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.211999999999989,36,0.00600000000000023,35,36.8413614879047,18.4206807439524
35,10000,0.210000000000008,36,0.00600000000000023,36,36.8413614879047,18.4206807439524
35,10000,0.240999999999985,36,0.007000000000005,35,36.8413614879047,18.4206807439524
36,10000,0.225999999999999,37,0.00600000000000023,36,36.8413614879047,18.4206807439524
36,10000,0.213000000000022,37,0.007000000000005,36,36.8413614879047,18.4206807439524
36,10000,0.218000000000018,37,0.00600000000000023,36,36.8413614879047,18.4206807439524
36,10000,0.225000000000023,37,0.007000000000005,36,36.8413614879047,18.4206807439524
36,10000,0.201999999999998,37,0.00499999999999545,36,36.8413614879047,18.4206807439524
36,10000,0.207999999999998,37,0.00600000000000023,36,36.8413614879047,18.4206807439524
36,10000,0.217000000000013,37,0.00499999999999545,36,36.8413614879047,18.4206807439524
36,10000,0.204000000000008,37,0.007000000000005,36,36.8413614879047,18.4206807439524
36,10000,0.219999999999999,37,0.00800000000000978,36,36.8413614879047,18.4206807439524
36,10000,0.226999999999975,37,0.00600000000000023,36,36.8413614879047,18.4206807439524
37,10000,0.214999999999975,38,0.00600000000002865,37,36.8413614879047,18.4206807439524
37,10000,0.213999999999999,38,0.00599999999997181,37,36.8413614879047,18.4206807439524
37,10000,0.199000000000012,38,0.00499999999999545,37,36.8413614879047,18.4206807439524
37,10000,0.199000000000012,38,0.007000000000005,37,36.8413614879047,18.4206807439524
37,10000,0.199000000000012,38,0.0050000000000523,37,36.8413614879047,18.4206807439524
37,10000,0.215000000000032,38,0.00600000000002865,37,36.8413614879047,18.4206807439524
37,10000,0.206000000000017,38,0.00499999999999545,37,36.8413614879047,18.4206807439524
37,10000,0.22399999999999,38,0.00499999999999545,37,36.8413614879047,18.4206807439524
37,10000,0.202999999999975,38,0.00499999999999545,37,36.8413614879047,18.4206807439524
37,10000,0.203000000000031,38,0.00499999999999545,37,36.8413614879047,18.4206807439524
38,10000,0.204000000000008,39,0.00600000000002865,38,36.8413614879047,18.4206807439524
38,10000,0.210000000000036,39,0.00600000000002865,38,36.8413614879047,18.4206807439524
38,10000,0.20799999999997,39,0.0080000000000382,38,36.8413614879047,18.4206807439524
38,10000,0.206999999999994,39,0.00499999999999545,38,36.8413614879047,18.4206807439524
38,10000,0.19599999999997,39,0.00599999999997181,38,36.8413614879047,18.4206807439524
38,10000,0.197999999999979,39,0.00599999999997181,38,36.8413614879047,18.4206807439524
38,10000,0.199000000000012,39,0.00600000000002865,38,36.8413614879047,18.4206807439524
38,10000,0.204999999999984,39,0.00499999999999545,38,36.8413614879047,18.4206807439524
38,10000,0.199000000000012,39,0.00599999999997181,38,36.8413614879047,18.4206807439524
38,10000,0.199000000000012,39,0.00600000000002865,38,36.8413614879047,18.4206807439524
39,10000,0.197999999999979,40,0.00499999999999545,39,36.8413614879047,18.4206807439524
39,10000,0.186999999999955,40,0.00499999999999545,40,36.8413614879047,18.4206807439524
39,10000,0.183999999999969,40,0.00499999999999545,39,36.8413614879047,18.4206807439524
39,10000,0.187999999999988,40,0.00499999999999545,40,36.8413614879047,18.4206807439524
39,10000,0.206999999999994,40,0.007000000000005,39,36.8413614879047,18.4206807439524
39,10000,0.210000000000036,40,0.00499999999999545,39,36.8413614879047,18.4206807439524
39,10000,0.188999999999965,40,0.00499999999999545,39,36.8413614879047,18.4206807439524
39,10000,0.210999999999956,40,0.00599999999997181,39,36.8413614879047,18.4206807439524
39,10000,0.258000000000038,40,0.00499999999999545,39,36.8413614879047,18.4206807439524
39,10000,0.22399999999999,40,0.00499999999999545,39,36.8413614879047,18.4206807439524
40,10000,0.204000000000008,41,0.00499999999999545,40,36.8413614879047,18.4206807439524
40,10000,0.206000000000017,41,0.00599999999997181,40,36.8413614879047,18.4206807439524
40,10000,0.185999999999979,41,0.00499999999999545,40,36.8413614879047,18.4206807439524
40,10000,0.182000000000016,41,0.00499999999999545,40,36.8413614879047,18.4206807439524
40,10000,0.185000000000002,41,0.00499999999999545,40,36.8413614879047,18.4206807439524
40,10000,0.18100000000004,41,0.00499999999999545,40,36.8413614879047,18.4206807439524
40,10000,0.182000000000016,41,0.00600000000002865,40,36.8413614879047,18.4206807439524
40,10000,0.180999999999983,41,0.00499999999999545,40,36.8413614879047,18.4206807439524
40,10000,0.180999999999983,41,0.0050000000000523,40,36.8413614879047,18.4206807439524
40,10000,0.186000000000035,41,0.00599999999997181,40,36.8413614879047,18.4206807439524
41,10000,0.180999999999983,42,0.00499999999999545,41,36.8413614879047,18.4206807439524
41,10000,0.182999999999993,42,0.00600000000002865,41,36.8413614879047,18.4206807439524
41,10000,0.18100000000004,42,0.00600000000002865,41,36.8413614879047,18.4206807439524
41,10000,0.182999999999993,42,0.00499999999999545,41,36.8413614879047,18.4206807439524
41,10000,0.187000000000012,42,0.00499999999999545,41,36.8413614879047,18.4206807439524
41,10000,0.194999999999993,42,0.00499999999999545,41,36.8413614879047,18.4206807439524
41,10000,0.188999999999965,42,0.00499999999999545,41,36.8413614879047,18.4206807439524
41,10000,0.19500000000005,42,0.00499999999999545,41,36.8413614879047,18.4206807439524
41,10000,0.201999999999998,42,0.00600000000002865,41,36.8413614879047,18.4206807439524
41,10000,0.203999999999951,42,0.00599999999997181,41,36.8413614879047,18.4206807439524
42,10000,0.196000000000026,43,0.00600000000002865,42,36.8413614879047,18.4206807439524
42,10000,0.20599999999996,43,0.007000000000005,42,36.8413614879047,18.4206807439524
42,10000,0.230999999999995,43,0.00600000000002865,42,36.8413614879047,18.4206807439524
42,10000,0.224999999999966,43,0.00600000000002865,42,36.8413614879047,18.4206807439524
42,10000,0.223000000000013,43,0.00599999999997181,42,36.8413614879047,18.4206807439524
42,10000,0.262999999999977,43,0.007000000000005,42,36.8413614879047,18.4206807439524
42,10000,0.257000000000005,43,0.00799999999998136,43,36.8413614879047,18.4206807439524
42,10000,0.26400000000001,43,0.007000000000005,42,36.8413614879047,18.4206807439524
42,10000,0.343999999999994,43,0.0109999999999673,42,36.8413614879047,18.4206807439524
42,10000,0.363,43,0.00899999999995771,42,36.8413614879047,18.4206807439524
43,10000,0.283999999999992,44,0.00799999999998136,43,36.8413614879047,18.4206807439524
43,10000,0.29200000000003,44,0.00799999999998136,43,36.8413614879047,18.4206807439524
43,10000,0.300999999999988,44,0.0080000000000382,43,36.8413614879047,18.4206807439524
43,10000,0.289999999999964,44,0.0080000000000382,43,36.8413614879047,18.4206807439524
43,10000,0.290999999999997,44,0.00799999999998136,43,36.8413614879047,18.4206807439524
43,10000,0.290999999999997,44,0.00799999999998136,43,36.8413614879047,18.4206807439524
43,10000,0.401999999999987,44,0.0230000000000246,43,36.8413614879047,18.4206807439524
43,10000,1.66800000000001,44,0.0450000000000159,43,36.8413614879047,18.4206807439524
43,10000,1.77199999999999,44,0.0450000000000159,43,36.8413614879047,18.4206807439524
43,10000,1.71299999999997,44,0.0450000000000159,43,36.8413614879047,18.4206807439524
44,10000,1.68700000000001,45,0.0439999999999827,44,36.8413614879047,18.4206807439524
44,10000,1.69,45,0.0449999999999591,44,36.8413614879047,18.4206807439524
44,10000,1.69100000000003,45,0.0450000000000159,44,36.8413614879047,18.4206807439524
44,10000,1.74199999999996,45,0.0439999999999827,44,36.8413614879047,18.4206807439524
44,10000,1.69599999999997,45,0.0439999999999827,44,36.8413614879047,18.4206807439524
44,10000,1.69499999999999,45,0.0450000000000159,44,36.8413614879047,18.4206807439524
44,10000,1.69099999999997,45,0.0440000000000396,44,36.8413614879047,18.4206807439524
44,10000,1.68299999999999,45,0.0439999999999827,44,36.8413614879047,18.4206807439524
44,10000,1.69000000000005,45,0.0440000000000396,44,36.8413614879047,18.4206807439524
44,10000,1.69299999999998,45,0.0439999999999827,44,36.8413614879047,18.4206807439524
45,10000,1.673,46,0.0439999999999827,45,36.8413614879047,18.4206807439524
45,10000,1.67099999999999,46,0.0449999999999591,45,36.8413614879047,18.4206807439524
45,10000,1.67000000000002,46,0.0440000000000396,45,36.8413614879047,18.4206807439524
45,10000,1.66500000000002,46,0.0440000000000396,45,36.8413614879047,18.4206807439524
45,10000,1.66999999999996,46,0.0439999999999827,45,36.8413614879047,18.4206807439524
45,10000,0.425000000000011,46,0.00499999999999545,45,36.8413614879047,18.4206807439524
45,10000,0.163999999999987,46,0.00499999999999545,45,36.8413614879047,18.4206807439524
45,10000,0.165999999999997,46,0.00499999999999545,45,36.8413614879047,18.4206807439524
45,10000,0.15500000000003,46,0.00499999999999545,45,36.8413614879047,18.4206807439524
45,10000,0.152999999999963,46,0.00399999999996226,45,36.8413614879047,18.4206807439524
46,10000,0.156999999999982,47,0.00499999999999545,46,36.8413614879047,18.4206807439524
46,10000,0.162000000000035,47,0.0040000000000191,46,36.8413614879047,18.4206807439524
46,10000,0.158000000000015,47,0.007000000000005,46,36.8413614879047,18.4206807439524
46,10000,0.162000000000035,47,0.0040000000000191,46,36.8413614879047,18.4206807439524
46,10000,0.146999999999991,47,0.00399999999996226,46,36.8413614879047,18.4206807439524
46,10000,0.143000000000029,47,0.00499999999999545,46,36.8413614879047,18.4206807439524
46,10000,0.147999999999968,47,0.0040000000000191,46,36.8413614879047,18.4206807439524
46,10000,0.163999999999987,47,0.00399999999996226,46,36.8413614879047,18.4206807439524
46,10000,0.146999999999991,47,0.0040000000000191,46,36.8413614879047,18.4206807439524
46,10000,0.15300000000002,47,0.0029999999999859,46,36.8413614879047,18.4206807439524
47,10000,0.150999999999954,48,0.00399999999996226,47,36.8413614879047,18.4206807439524
47,10000,0.149000000000001,48,0.0040000000000191,47,36.8413614879047,18.4206807439524
47,10000,0.145000000000039,48,0.0040000000000191,47,36.8413614879047,18.4206807439524
47,10000,0.149000000000001,48,0.00499999999999545,47,36.8413614879047,18.4206807439524
47,10000,0.141999999999996,48,0.0040000000000191,47,36.8413614879047,18.4206807439524
47,10000,0.153999999999996,48,0.00399999999996226,47,36.8413614879047,18.4206807439524
47,10000,0.142999999999972,48,0.00399999999996226,47,36.8413614879047,18.4206807439524
47,10000,0.141999999999996,48,0.0040000000000191,47,36.8413614879047,18.4206807439524
47,10000,0.145000000000039,48,0.00499999999999545,47,36.8413614879047,18.4206807439524
47,10000,0.139999999999986,48,0.0040000000000191,47,36.8413614879047,18.4206807439524
48,10000,0.146000000000015,49,0.0040000000000191,48,36.8413614879047,18.4206807439524
48,10000,0.140999999999963,49,0.0040000000000191,48,36.8413614879047,18.4206807439524
48,10000,0.143000000000029,49,0.00399999999996226,48,36.8413614879047,18.4206807439524
48,10000,0.144000000000005,49,0.00499999999999545,48,36.8413614879047,18.4206807439524
48,10000,0.14100000000002,49,0.0040000000000191,48,36.8413614879047,18.4206807439524
48,10000,0.151999999999987,49,0.00399999999996226,48,36.8413614879047,18.4206807439524
48,10000,0.177000000000021,49,0.00499999999999545,48,36.8413614879047,18.4206807439524
48,10000,0.217000000000041,49,0.00599999999997181,48,36.8413614879047,18.4206807439524
48,10000,0.180000000000007,49,0.00499999999999545,48,36.8413614879047,18.4206807439524
48,10000,0.175000000000011,49,0.00399999999996226,48,36.8413614879047,18.4206807439524
49,10000,0.165999999999997,50,0.0040000000000191,49,36.8413614879047,18.4206807439524
49,10000,0.156999999999982,50,0.00399999999996226,49,36.8413614879047,18.4206807439524
49,10000,0.161999999999978,50,0.00499999999999545,49,36.8413614879047,18.4206807439524
49,10000,0.141999999999996,50,0.00499999999999545,50,36.8413614879047,18.4206807439524
49,10000,0.161000000000001,50,0.0040000000000191,49,36.8413614879047,18.4206807439524
49,10000,0.158999999999992,50,0.0040000000000191,49,36.8413614879047,18.4206807439524
49,10000,0.160000000000025,50,0.00399999999996226,49,36.8413614879047,18.4206807439524
49,10000,0.152999999999963,50,0.0040000000000191,49,36.8413614879047,18.4206807439524
49,10000,0.146000000000015,50,0.00499999999999545,49,36.8413614879047,18.4206807439524
49,10000,0.15300000000002,50,0.0040000000000191,49,36.8413614879047,18.4206807439524
50,10000,0.151999999999987,51,0.00399999999999068,50,36.8413614879047,18.4206807439524
50,10000,0.156999999999982,51,0.00499999999999545,50,36.8413614879047,18.4206807439524
50,10000,0.167000000000002,51,0.00399999999999068,50,36.8413614879047,18.4206807439524
50,10000,0.158999999999992,51,0.00399999999999068,50,36.8413614879047,18.4206807439524
50,10000,0.15900000000002,51,0.00500000000002387,50,36.8413614879047,18.4206807439524
50,10000,0.156999999999982,51,0.00399999999999068,50,36.8413614879047,18.4206807439524
50,10000,0.163000000000011,51,0.00399999999999068,50,36.8413614879047,18.4206807439524
50,10000,0.155000000000001,51,0.00499999999999545,50,36.8413614879047,18.4206807439524
50,10000,0.157000000000011,51,0.0040000000000191,50,36.8413614879047,18.4206807439524
50,10000,0.15900000000002,51,0.00499999999999545,50,36.8413614879047,18.4206807439524
51,10000,0.156000000000006,52,0.00499999999999545,51,36.8413614879047,18.4206807439524
51,10000,0.168000000000006,52,0.00600000000000023,51,36.8413614879047,18.4206807439524
51,10000,0.167000000000002,52,0.00499999999999545,51,36.8413614879047,18.4206807439524
51,10000,0.163999999999987,52,0.00600000000000023,51,36.8413614879047,18.4206807439524
51,10000,0.154000000000025,52,0.00499999999999545,51,36.8413614879047,18.4206807439524
51,10000,0.146999999999991,52,0.0040000000000191,51,36.8413614879047,18.4206807439524
51,10000,0.149000000000001,52,0.00399999999999068,52,36.8413614879047,18.4206807439524
51,10000,0.15300000000002,52,0.0040000000000191,51,36.8413614879047,18.4206807439524
51,10000,0.150000000000006,52,0.00499999999999545,51,36.8413614879047,18.4206807439524
51,10000,0.153999999999996,52,0.00399999999999068,51,36.8413614879047,18.4206807439524
52,10000,0.150000000000006,53,0.00399999999999068,52,36.8413614879047,18.4206807439524
52,10000,0.146999999999991,53,0.00499999999999545,52,36.8413614879047,18.4206807439524
52,10000,0.15300000000002,53,0.00399999999999068,52,36.8413614879047,18.4206807439524
52,10000,0.146999999999991,53,0.00399999999999068,52,36.8413614879047,18.4206807439524
52,10000,0.15300000000002,53,0.00499999999999545,52,36.8413614879047,18.4206807439524
52,10000,0.150000000000006,53,0.00399999999999068,52,36.8413614879047,18.4206807439524
52,10000,0.15100000000001,53,0.00499999999999545,52,36.8413614879047,18.4206807439524
52,10000,0.150000000000006,53,0.00399999999999068,53,36.8413614879047,18.4206807439524
52,10000,0.152999999999992,53,0.00500000000002387,52,36.8413614879047,18.4206807439524
52,10000,0.197000000000003,53,0.00499999999999545,52,36.8413614879047,18.4206807439524
53,10000,0.159999999999997,54,0.00399999999999068,53,36.8413614879047,18.4206807439524
53,10000,0.162000000000006,54,0.00600000000000023,53,36.8413614879047,18.4206807439524
53,10000,0.168000000000006,54,0.00499999999999545,53,36.8413614879047,18.4206807439524
53,10000,0.182000000000016,54,0.00399999999999068,53,36.8413614879047,18.4206807439524
53,10000,0.159999999999997,54,0.00499999999999545,53,36.8413614879047,18.4206807439524
53,10000,0.15100000000001,54,0.00399999999999068,53,36.8413614879047,18.4206807439524
53,10000,0.149000000000001,54,0.00600000000000023,53,36.8413614879047,18.4206807439524
53,10000,0.145999999999987,54,0.00499999999999545,53,36.8413614879047,18.4206807439524
53,10000,0.14500000000001,54,0.0040000000000191,53,36.8413614879047,18.4206807439524
53,10000,0.15900000000002,54,0.00499999999999545,53,36.8413614879047,18.4206807439524
54,10000,0.147999999999996,55,0.00399999999999068,54,36.8413614879047,18.4206807439524
54,10000,0.155000000000001,55,0.00600000000000023,54,36.8413614879047,18.4206807439524
54,10000,0.144000000000005,55,0.00499999999999545,54,36.8413614879047,18.4206807439524
54,10000,0.144000000000005,55,0.0040000000000191,54,36.8413614879047,18.4206807439524
54,10000,0.149000000000001,55,0.0040000000000191,54,36.8413614879047,18.4206807439524
54,10000,0.144000000000005,55,0.00499999999999545,54,36.8413614879047,18.4206807439524
54,10000,0.146999999999991,55,0.00399999999999068,54,36.8413614879047,18.4206807439524
54,10000,0.147999999999996,55,0.0040000000000191,54,36.8413614879047,18.4206807439524
54,10000,0.143000000000001,55,0.00499999999999545,54,36.8413614879047,18.4206807439524
54,10000,0.146000000000015,55,0.00399999999999068,54,36.8413614879047,18.4206807439524
55,10000,0.14500000000001,56,0.00499999999999545,55,36.8413614879047,18.4206807439524
55,10000,0.146000000000015,56,0.00499999999999545,55,36.8413614879047,18.4206807439524
55,10000,0.147999999999996,56,0.00399999999999068,55,36.8413614879047,18.4206807439524
55,10000,0.149000000000001,56,0.00399999999999068,55,36.8413614879047,18.4206807439524
55,10000,0.14700000000002,56,0.0040000000000191,55,36.8413614879047,18.4206807439524
55,10000,0.151999999999987,56,0.00399999999999068,55,36.8413614879047,18.4206807439524
55,10000,0.143000000000001,56,0.0040000000000191,55,36.8413614879047,18.4206807439524
55,10000,0.15100000000001,56,0.00499999999999545,55,36.8413614879047,18.4206807439524
55,10000,0.152999999999992,56,0.00399999999999068,55,36.8413614879047,18.4206807439524
55,10000,0.146000000000015,56,0.00499999999999545,55,36.8413614879047,18.4206807439524
56,10000,0.149000000000001,57,0.0040000000000191,56,36.8413614879047,18.4206807439524
56,10000,0.143000000000001,57,0.00399999999999068,56,36.8413614879047,18.4206807439524
56,10000,0.142999999999972,57,0.00499999999999545,56,36.8413614879047,18.4206807439524
56,10000,0.143000000000001,57,0.0040000000000191,56,36.8413614879047,18.4206807439524
56,10000,0.139999999999986,57,0.00499999999999545,56,36.8413614879047,18.4206807439524
56,10000,0.143999999999977,57,0.0040000000000191,56,36.8413614879047,18.4206807439524
56,10000,0.144000000000005,57,0.0040000000000191,56,36.8413614879047,18.4206807439524
56,10000,0.141999999999996,57,0.00399999999999068,56,36.8413614879047,18.4206807439524
56,10000,0.144999999999982,57,0.00399999999999068,56,36.8413614879047,18.4206807439524
56,10000,0.146999999999991,57,0.00399999999999068,56,36.8413614879047,18.4206807439524
57,10000,0.149000000000001,58,0.00399999999999068,57,36.8413614879047,18.4206807439524
57,10000,0.141999999999996,58,0.0040000000000191,57,36.8413614879047,18.4206807439524
57,10000,0.153999999999996,58,0.00499999999999545,57,36.8413614879047,18.4206807439524
57,10000,0.146999999999991,58,0.00399999999999068,57,36.8413614879047,18.4206807439524
57,10000,0.153999999999996,58,0.0040000000000191,57,36.8413614879047,18.4206807439524
57,10000,0.149000000000001,58,0.00399999999999068,57,36.8413614879047,18.4206807439524
57,10000,0.144000000000005,58,0.00399999999999068,57,36.8413614879047,18.4206807439524
57,10000,0.148000000000025,58,0.00399999999999068,57,36.8413614879047,18.4206807439524
57,10000,0.149000000000001,58,0.00399999999999068,57,36.8413614879047,18.4206807439524
57,10000,0.146999999999991,58,0.00499999999999545,57,36.8413614879047,18.4206807439524
58,10000,0.145999999999987,59,0.00499999999999545,58,36.8413614879047,18.4206807439524
58,10000,0.147999999999996,59,0.00399999999999068,58,36.8413614879047,18.4206807439524
58,10000,0.146999999999991,59,0.00399999999999068,58,36.8413614879047,18.4206807439524
58,10000,0.149000000000001,59,0.00499999999999545,58,36.8413614879047,18.4206807439524
58,10000,0.146999999999991,59,0.0040000000000191,58,36.8413614879047,18.4206807439524
58,10000,0.143999999999977,59,0.00399999999999068,59,36.8413614879047,18.4206807439524
58,10000,0.144000000000005,59,0.00499999999999545,58,36.8413614879047,18.4206807439524
58,10000,0.147999999999996,59,0.00399999999999068,58,36.8413614879047,18.4206807439524
58,10000,0.149000000000001,59,0.00500000000002387,58,36.8413614879047,18.4206807439524
58,10000,0.156000000000006,59,0.00499999999999545,59,36.8413614879047,18.4206807439524
59,10000,0.157000000000011,60,0.00499999999999545,59,36.8413614879047,18.4206807439524
59,10000,0.156000000000006,60,0.00399999999999068,59,36.8413614879047,18.4206807439524
59,10000,0.155000000000001,60,0.00499999999999545,59,36.8413614879047,18.4206807439524
59,10000,0.157999999999987,60,0.00399999999999068,59,36.8413614879047,18.4206807439524
59,10000,0.170999999999992,60,0.00500000000002387,59,36.8413614879047,18.4206807439524
59,10000,0.171999999999997,60,0.00500000000002387,59,36.8413614879047,18.4206807439524
59,10000,0.171999999999997,60,0.00499999999999545,59,36.8413614879047,18.4206807439524
59,10000,0.171999999999997,60,0.00499999999999545,59,36.8413614879047,18.4206807439524
59,10000,0.194999999999993,60,0.00499999999999545,59,36.8413614879047,18.4206807439524
59,10000,0.195999999999998,60,0.00499999999999545,59,36.8413614879047,18.4206807439524
60,10000,0.192999999999984,61,0.00499999999999545,60,36.8413614879047,18.4206807439524
60,10000,0.205000000000013,61,0.00600000000000023,60,36.8413614879047,18.4206807439524
60,10000,0.225999999999999,61,0.00600000000000023,60,36.8413614879047,18.4206807439524
60,10000,0.231000000000023,61,0.007000000000005,60,36.8413614879047,18.4206807439524
60,10000,0.233000000000004,61,0.00800000000000978,60,36.8413614879047,18.4206807439524
60,10000,0.326999999999998,61,0.00999999999999091,60,36.8413614879047,18.4206807439524
60,10000,1.036,61,0.0349999999999966,60,36.8413614879047,18.4206807439524
60,10000,1.37100000000001,61,0.0380000000000109,60,36.8413614879047,18.4206807439524
60,10000,1.35500000000002,61,0.0359999999999729,60,36.8413614879047,18.4206807439524
60,10000,1.36599999999999,61,0.0370000000000061,60,36.8413614879047,18.4206807439524
61,10000,1.482,62,0.0360000000000014,61,36.8413614879047,18.4206807439524
61,10000,1.38899999999998,62,0.0360000000000014,61,36.8413614879047,18.4206807439524
61,10000,1.33000000000001,62,0.0349999999999966,61,36.8413614879047,18.4206807439524
61,10000,1.31800000000001,62,0.0359999999999729,61,36.8413614879047,18.4206807439524
61,10000,1.33600000000001,62,0.0360000000000014,61,36.8413614879047,18.4206807439524
61,10000,1.41800000000001,62,0.0360000000000014,61,36.8413614879047,18.4206807439524
61,10000,1.358,62,0.0360000000000014,61,36.8413614879047,18.4206807439524
61,10000,1.374,62,0.0409999999999968,61,36.8413614879047,18.4206807439524
61,10000,1.53899999999999,62,0.0360000000000014,61,36.8413614879047,18.4206807439524
61,10000,1.369,62,0.0360000000000014,61,36.8413614879047,18.4206807439524
62,10000,1.315,63,0.0349999999999966,62,36.8413614879047,18.4206807439524
62,10000,1.29900000000001,63,0.0349999999999966,62,36.8413614879047,18.4206807439524
62,10000,1.29499999999999,63,0.0349999999999966,62,36.8413614879047,18.4206807439524
62,10000,1.31700000000001,63,0.0360000000000014,62,36.8413614879047,18.4206807439524
62,10000,1.29999999999998,63,0.0349999999999966,62,36.8413614879047,18.4206807439524
62,10000,1.30199999999999,63,0.0349999999999966,62,36.8413614879047,18.4206807439524
62,10000,1.30800000000002,63,0.0349999999999966,62,36.8413614879047,18.4206807439524
62,10000,1.29900000000001,63,0.0359999999999729,62,36.8413614879047,18.4206807439524
62,10000,1.304,63,0.0360000000000014,62,36.8413614879047,18.4206807439524
62,10000,1.31099999999998,63,0.0360000000000014,62,36.8413614879047,18.4206807439524
63,10000,1.32000000000002,64,0.0349999999999966,63,36.8413614879047,18.4206807439524
63,10000,1.441,64,0.0360000000000014,63,36.8413614879047,18.4206807439524
63,10000,1.18600000000001,64,0.00600000000000023,63,36.8413614879047,18.4206807439524
63,10000,0.163999999999987,64,0.00399999999999068,63,36.8413614879047,18.4206807439524
63,10000,0.149000000000001,64,0.00500000000002387,64,36.8413614879047,18.4206807439524
63,10000,0.151999999999987,64,0.0040000000000191,63,36.8413614879047,18.4206807439524
63,10000,0.147999999999996,64,0.00399999999999068,63,36.8413614879047,18.4206807439524
63,10000,0.158000000000015,64,0.00499999999999545,63,36.8413614879047,18.4206807439524
63,10000,0.141999999999996,64,0.0040000000000191,63,36.8413614879047,18.4206807439524
63,10000,0.155000000000001,64,0.00399999999999068,63,36.8413614879047,18.4206807439524
64,10000,0.144000000000005,65,0.00499999999999545,64,36.8413614879047,18.4206807439524
64,10000,0.140999999999991,65,0.00499999999999545,64,36.8413614879047,18.4206807439524
64,10000,0.146000000000015,65,0.0040000000000191,64,36.8413614879047,18.4206807439524
64,10000,0.140999999999991,65,0.00399999999999068,64,36.8413614879047,18.4206807439524
64,10000,0.138000000000005,65,0.00399999999999068,65,36.8413614879047,18.4206807439524
64,10000,0.129999999999995,65,0.00399999999999068,64,36.8413614879047,18.4206807439524
64,10000,0.131,65,0.00399999999999068,64,36.8413614879047,18.4206807439524
64,10000,0.134999999999991,65,0.00399999999999068,64,36.8413614879047,18.4206807439524
64,10000,0.132000000000005,65,0.00399999999999068,64,36.8413614879047,18.4206807439524
64,10000,0.139999999999986,65,0.00399999999999068,64,36.8413614879047,18.4206807439524
65,10000,0.128000000000014,66,0.00399999999999068,65,36.8413614879047,18.4206807439524
65,10000,0.127999999999986,66,0.0040000000000191,65,36.8413614879047,18.4206807439524
65,10000,0.133999999999986,66,0.0040000000000191,65,36.8413614879047,18.4206807439524
65,10000,0.129000000000019,66,0.0029999999999859,65,36.8413614879047,18.4206807439524
65,10000,0.129999999999995,66,0.00300000000001432,65,36.8413614879047,18.4206807439524
65,10000,0.126000000000005,66,0.00399999999999068,65,36.8413614879047,18.4206807439524
65,10000,0.135999999999996,66,0.00399999999999068,65,36.8413614879047,18.4206807439524
65,10000,0.128999999999991,66,0.00399999999999068,65,36.8413614879047,18.4206807439524
65,10000,0.128000000000014,66,0.0029999999999859,65,36.8413614879047,18.4206807439524
65,10000,0.129999999999995,66,0.00499999999999545,65,36.8413614879047,18.4206807439524
66,10000,0.124000000000024,67,0.00499999999999545,66,36.8413614879047,18.4206807439524
66,10000,0.129999999999995,67,0.00399999999999068,66,36.8413614879047,18.4206807439524
66,10000,0.146000000000015,67,0.00499999999999545,66,36.8413614879047,18.4206807439524
66,10000,0.141999999999996,67,0.00399999999999068,66,36.8413614879047,18.4206807439524
66,10000,0.137999999999977,67,0.00399999999999068,66,36.8413614879047,18.4206807439524
66,10000,0.131,67,0.0040000000000191,66,36.8413614879047,18.4206807439524
66,10000,0.146999999999991,67,0.00399999999999068,66,36.8413614879047,18.4206807439524
