"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE","LocalizationError","PropCorrectNumCP"
"updown",2.8,43,"rfpop",0.875,0.875,0.875,8,0.0689344359396157,2,TRUE
"updown",2.8,44,"PELT",0.10958904109589,1,0.197530864197531,73,3.46745754766224,NA,FALSE
"updown",2.8,44,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96052632766224,NA,FALSE
"updown",2.8,44,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96052632766224,NA,FALSE
"updown",2.8,44,"rfpop",0.875,0.875,0.875,8,0.0917796699655594,1,TRUE
"updown",2.8,45,"PELT",0.0888888888888889,1,0.163265306122449,90,4.16497310879246,NA,FALSE
"updown",2.8,45,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.97096430229272,NA,FALSE
"updown",2.8,45,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.97096430229272,NA,FALSE
"updown",2.8,45,"rfpop",1,1,1,8,0.145327159093672,2,TRUE
"updown",2.8,46,"PELT",0.0898876404494382,1,0.164948453608247,89,11.2225082764529,NA,FALSE
"updown",2.8,46,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96213630451532,NA,FALSE
"updown",2.8,46,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96213630451532,NA,FALSE
"updown",2.8,46,"rfpop",0.875,0.875,0.875,8,0.0541707555907021,1,TRUE
"updown",2.8,47,"PELT",0.0909090909090909,1,0.166666666666667,88,6.48826096419522,NA,FALSE
"updown",2.8,47,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96023216381181,NA,FALSE
"updown",2.8,47,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96023216381181,NA,FALSE
"updown",2.8,47,"rfpop",1,1,1,8,0.0404681463131753,2,TRUE
"updown",2.8,48,"PELT",0.0987654320987654,1,0.179775280898876,81,4.38988771942982,NA,FALSE
"updown",2.8,48,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96146938906662,NA,FALSE
"updown",2.8,48,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96146938906662,NA,FALSE
"updown",2.8,48,"rfpop",0.875,0.875,0.875,8,0.05429140559729,1,TRUE
"updown",2.8,49,"PELT",0.111111111111111,1,0.2,72,6.72862775358923,NA,FALSE
"updown",2.8,49,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96530554378066,NA,FALSE
"updown",2.8,49,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96530554378066,NA,FALSE
"updown",2.8,49,"rfpop",0.875,0.875,0.875,8,0.0738466024626511,1,TRUE
"updown",2.8,50,"PELT",0.0823529411764706,0.875,0.150537634408602,85,8.86650723071729,NA,FALSE
"updown",2.8,50,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96736002135792,NA,FALSE
"updown",2.8,50,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96736002135792,NA,FALSE
"updown",2.8,50,"rfpop",0.875,0.875,0.875,8,0.067854523368625,2,TRUE
"updown",2.8,51,"PELT",0.0923076923076923,0.75,0.164383561643836,65,5.2210717752401,NA,FALSE
"updown",2.8,51,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96002085070014,NA,FALSE
"updown",2.8,51,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96002085070014,NA,FALSE
"updown",2.8,51,"rfpop",1,1,1,8,0.0554830013490122,1,TRUE
"updown",2.8,52,"PELT",0.0864197530864197,0.875,0.157303370786517,81,3.86731474772861,NA,FALSE
"updown",2.8,52,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96049167750562,NA,FALSE
"updown",2.8,52,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96049167750562,NA,FALSE
"updown",2.8,52,"rfpop",1,1,1,8,0.0468557910234846,2,TRUE
"updown",2.8,53,"PELT",0.0760869565217391,0.875,0.14,92,7.55283694337895,NA,FALSE
"updown",2.8,53,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96063065279907,NA,FALSE
"updown",2.8,53,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96063065279907,NA,FALSE
"updown",2.8,53,"rfpop",0.875,0.875,0.875,8,0.149731035066379,2,TRUE
"updown",2.8,54,"PELT",0.0813953488372093,0.875,0.148936170212766,86,3.30548878080077,NA,FALSE
"updown",2.8,54,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96893952308408,NA,FALSE
"updown",2.8,54,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96893952308408,NA,FALSE
"updown",2.8,54,"rfpop",0.875,0.875,0.875,8,0.0968785473154512,1,TRUE
