"experiment","n","k","rep","method","time","batch","block_elapsed","detected"
"vary_k",10000,9,10,"SVP Gaussian / right / c = 1.642",0.159999999999968,1,0.159999999999968,10
"vary_k",10000,9,11,"SVP Gaussian / both / c = 1.987",0.176000000000045,1,0.176000000000045,10
"vary_k",10000,9,11,"SVP Gaussian / right / c = 1.642",0.157000000000039,1,0.157000000000039,10
"vary_k",10000,9,11,"SVP Gaussian / none / c = 0.968",0.343999999999937,1,0.343999999999937,10
"vary_k",10000,9,12,"SVP Gaussian / both / c = 1.987",0.173999999999978,1,0.173999999999978,10
"vary_k",10000,9,12,"SVP Gaussian / right / c = 1.642",0.156999999999925,1,0.156999999999925,10
"vary_k",10000,9,12,"SVP Gaussian / none / c = 0.968",0.342999999999961,1,0.342999999999961,10
"vary_k",10000,10,1,"SVP Gaussian / right / c = 1.642",0.144000000000005,1,0.144000000000005,11
"vary_k",10000,10,1,"SVP Gaussian / both / c = 1.987",0.159999999999968,1,0.159999999999968,11
"vary_k",10000,10,1,"SVP Gaussian / none / c = 0.968",0.344999999999914,1,0.344999999999914,11
"vary_k",10000,10,2,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,11
"vary_k",10000,10,2,"SVP Gaussian / both / c = 1.987",0.156999999999925,1,0.156999999999925,11
"vary_k",10000,10,2,"SVP Gaussian / right / c = 1.642",0.143000000000029,1,0.143000000000029,11
"vary_k",10000,10,3,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,11
"vary_k",10000,10,3,"SVP Gaussian / both / c = 1.987",0.160999999999945,1,0.160999999999945,11
"vary_k",10000,10,3,"SVP Gaussian / right / c = 1.642",0.145999999999958,1,0.145999999999958,11
"vary_k",10000,10,4,"SVP Gaussian / right / c = 1.642",0.143000000000029,1,0.143000000000029,11
"vary_k",10000,10,4,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,11
"vary_k",10000,10,4,"SVP Gaussian / both / c = 1.987",0.158999999999992,1,0.158999999999992,11
"vary_k",10000,10,5,"SVP Gaussian / right / c = 1.642",0.147999999999911,1,0.147999999999911,11
"vary_k",10000,10,5,"SVP Gaussian / both / c = 1.987",0.162000000000035,1,0.162000000000035,11
"vary_k",10000,10,5,"SVP Gaussian / none / c = 0.968",0.344999999999914,1,0.344999999999914,11
"vary_k",10000,10,6,"SVP Gaussian / right / c = 1.642",0.143000000000029,1,0.143000000000029,11
"vary_k",10000,10,6,"SVP Gaussian / both / c = 1.987",0.159999999999968,1,0.159999999999968,11
"vary_k",10000,10,6,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,11
"vary_k",10000,10,7,"SVP Gaussian / both / c = 1.987",0.159999999999968,1,0.159999999999968,11
"vary_k",10000,10,7,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,12
"vary_k",10000,10,7,"SVP Gaussian / right / c = 1.642",0.144999999999982,1,0.144999999999982,11
"vary_k",10000,10,8,"SVP Gaussian / right / c = 1.642",0.144000000000005,1,0.144000000000005,11
"vary_k",10000,10,8,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,11
"vary_k",10000,10,8,"SVP Gaussian / both / c = 1.987",0.160000000000082,1,0.160000000000082,11
"vary_k",10000,10,9,"SVP Gaussian / none / c = 0.968",0.344999999999914,1,0.344999999999914,11
"vary_k",10000,10,9,"SVP Gaussian / right / c = 1.642",0.143000000000029,1,0.143000000000029,11
"vary_k",10000,10,9,"SVP Gaussian / both / c = 1.987",0.156999999999925,1,0.156999999999925,11
"vary_k",10000,10,10,"SVP Gaussian / both / c = 1.987",0.160999999999945,1,0.160999999999945,11
"vary_k",10000,10,10,"SVP Gaussian / none / c = 0.968",0.344999999999914,1,0.344999999999914,11
"vary_k",10000,10,10,"SVP Gaussian / right / c = 1.642",0.145999999999958,1,0.145999999999958,11
"vary_k",10000,10,11,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,11
"vary_k",10000,10,11,"SVP Gaussian / right / c = 1.642",0.144999999999982,1,0.144999999999982,11
"vary_k",10000,10,11,"SVP Gaussian / both / c = 1.987",0.160000000000082,1,0.160000000000082,11
"vary_k",10000,10,12,"SVP Gaussian / none / c = 0.968",0.343000000000075,1,0.343000000000075,11
"vary_k",10000,10,12,"SVP Gaussian / right / c = 1.642",0.145000000000095,1,0.145000000000095,11
"vary_k",10000,10,12,"SVP Gaussian / both / c = 1.987",0.160999999999945,1,0.160999999999945,11
"vary_k",10000,11,1,"SVP Gaussian / both / c = 1.987",0.145999999999958,1,0.145999999999958,12
"vary_k",10000,11,1,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,12
"vary_k",10000,11,1,"SVP Gaussian / right / c = 1.642",0.131999999999948,1,0.131999999999948,12
"vary_k",10000,11,2,"SVP Gaussian / both / c = 1.987",0.144999999999982,1,0.144999999999982,12
"vary_k",10000,11,2,"SVP Gaussian / none / c = 0.968",0.344000000000051,1,0.344000000000051,12
"vary_k",10000,11,2,"SVP Gaussian / right / c = 1.642",0.132000000000062,1,0.132000000000062,12
"vary_k",10000,11,3,"SVP Gaussian / none / c = 0.968",0.344000000000051,1,0.344000000000051,12
"vary_k",10000,11,3,"SVP Gaussian / right / c = 1.642",0.130999999999972,1,0.130999999999972,12
"vary_k",10000,11,3,"SVP Gaussian / both / c = 1.987",0.144000000000005,1,0.144000000000005,12
"vary_k",10000,11,4,"SVP Gaussian / both / c = 1.987",0.147000000000048,1,0.147000000000048,12
"vary_k",10000,11,4,"SVP Gaussian / right / c = 1.642",0.133999999999901,1,0.133999999999901,12
"vary_k",10000,11,4,"SVP Gaussian / none / c = 0.968",0.344000000000051,1,0.344000000000051,12
"vary_k",10000,11,5,"SVP Gaussian / none / c = 0.968",0.343999999999937,1,0.343999999999937,12
"vary_k",10000,11,5,"SVP Gaussian / right / c = 1.642",0.129999999999995,1,0.129999999999995,12
"vary_k",10000,11,5,"SVP Gaussian / both / c = 1.987",0.142999999999915,1,0.142999999999915,12
"vary_k",10000,11,6,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,12
"vary_k",10000,11,6,"SVP Gaussian / both / c = 1.987",0.144000000000005,1,0.144000000000005,12
"vary_k",10000,11,6,"SVP Gaussian / right / c = 1.642",0.131999999999948,1,0.131999999999948,12
"vary_k",10000,11,7,"SVP Gaussian / both / c = 1.987",0.145999999999958,1,0.145999999999958,12
"vary_k",10000,11,7,"SVP Gaussian / right / c = 1.642",0.132999999999925,1,0.132999999999925,12
"vary_k",10000,11,7,"SVP Gaussian / none / c = 0.968",0.344000000000051,1,0.344000000000051,12
"vary_k",10000,11,8,"SVP Gaussian / right / c = 1.642",0.132000000000062,1,0.132000000000062,12
"vary_k",10000,11,8,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,12
"vary_k",10000,11,8,"SVP Gaussian / both / c = 1.987",0.144000000000005,1,0.144000000000005,12
"vary_k",10000,11,9,"SVP Gaussian / right / c = 1.642",0.132000000000062,1,0.132000000000062,12
"vary_k",10000,11,9,"SVP Gaussian / both / c = 1.987",0.144999999999982,1,0.144999999999982,12
"vary_k",10000,11,9,"SVP Gaussian / none / c = 0.968",0.343999999999937,1,0.343999999999937,12
"vary_k",10000,11,10,"SVP Gaussian / none / c = 0.968",0.348999999999933,1,0.348999999999933,12
"vary_k",10000,11,10,"SVP Gaussian / right / c = 1.642",0.129999999999995,1,0.129999999999995,12
"vary_k",10000,11,10,"SVP Gaussian / both / c = 1.987",0.143000000000029,1,0.143000000000029,12
"vary_k",10000,11,11,"SVP Gaussian / none / c = 0.968",0.343999999999937,1,0.343999999999937,12
"vary_k",10000,11,11,"SVP Gaussian / right / c = 1.642",0.130999999999972,1,0.130999999999972,12
"vary_k",10000,11,11,"SVP Gaussian / both / c = 1.987",0.144999999999982,1,0.144999999999982,12
"vary_k",10000,11,12,"SVP Gaussian / right / c = 1.642",0.130999999999972,1,0.130999999999972,12
"vary_k",10000,11,12,"SVP Gaussian / both / c = 1.987",0.144000000000005,1,0.144000000000005,12
"vary_k",10000,11,12,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,12
"vary_k",10000,12,1,"SVP Gaussian / right / c = 1.642",0.119000000000028,1,0.119000000000028,13
"vary_k",10000,12,1,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,13
"vary_k",10000,12,1,"SVP Gaussian / both / c = 1.987",0.132000000000062,1,0.132000000000062,13
"vary_k",10000,12,2,"SVP Gaussian / both / c = 1.987",0.134000000000015,1,0.134000000000015,13
"vary_k",10000,12,2,"SVP Gaussian / right / c = 1.642",0.121000000000095,1,0.121000000000095,13
"vary_k",10000,12,2,"SVP Gaussian / none / c = 0.968",0.347000000000094,1,0.347000000000094,13
"vary_k",10000,12,3,"SVP Gaussian / right / c = 1.642",0.123000000000047,1,0.123000000000047,13
"vary_k",10000,12,3,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,13
"vary_k",10000,12,3,"SVP Gaussian / both / c = 1.987",0.133000000000038,1,0.133000000000038,13
"vary_k",10000,12,4,"SVP Gaussian / both / c = 1.987",0.134000000000015,1,0.134000000000015,13
"vary_k",10000,12,4,"SVP Gaussian / right / c = 1.642",0.123000000000047,1,0.123000000000047,13
"vary_k",10000,12,4,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,13
"vary_k",10000,12,5,"SVP Gaussian / right / c = 1.642",0.124000000000024,1,0.124000000000024,13
"vary_k",10000,12,5,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,13
"vary_k",10000,12,5,"SVP Gaussian / both / c = 1.987",0.135000000000105,1,0.135000000000105,13
"vary_k",10000,12,6,"SVP Gaussian / both / c = 1.987",0.133000000000038,1,0.133000000000038,13
"vary_k",10000,12,6,"SVP Gaussian / right / c = 1.642",0.121000000000095,1,0.121000000000095,13
"vary_k",10000,12,6,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,13
"vary_k",10000,12,7,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,13
"vary_k",10000,12,7,"SVP Gaussian / right / c = 1.642",0.122000000000071,1,0.122000000000071,13
"vary_k",10000,12,7,"SVP Gaussian / both / c = 1.987",0.134000000000015,1,0.134000000000015,13
"vary_k",10000,12,8,"SVP Gaussian / both / c = 1.987",0.134000000000015,1,0.134000000000015,13
"vary_k",10000,12,8,"SVP Gaussian / right / c = 1.642",0.122000000000071,1,0.122000000000071,13
"vary_k",10000,12,8,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,13
"vary_k",10000,12,9,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,13
"vary_k",10000,12,9,"SVP Gaussian / both / c = 1.987",0.134999999999991,1,0.134999999999991,13
"vary_k",10000,12,9,"SVP Gaussian / right / c = 1.642",0.121999999999957,1,0.121999999999957,13
"vary_k",10000,12,10,"SVP Gaussian / none / c = 0.968",0.344000000000051,1,0.344000000000051,13
"vary_k",10000,12,10,"SVP Gaussian / both / c = 1.987",0.134999999999991,1,0.134999999999991,13
"vary_k",10000,12,10,"SVP Gaussian / right / c = 1.642",0.123000000000047,1,0.123000000000047,13
"vary_k",10000,12,11,"SVP Gaussian / right / c = 1.642",0.119000000000028,1,0.119000000000028,13
"vary_k",10000,12,11,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,13
"vary_k",10000,12,11,"SVP Gaussian / both / c = 1.987",0.132000000000062,1,0.132000000000062,13
"vary_k",10000,12,12,"SVP Gaussian / right / c = 1.642",0.120000000000005,1,0.120000000000005,13
"vary_k",10000,12,12,"SVP Gaussian / both / c = 1.987",0.131999999999948,1,0.131999999999948,13
"vary_k",10000,12,12,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,13
"vary_k",10000,13,1,"SVP Gaussian / right / c = 1.642",0.112999999999943,1,0.112999999999943,14
"vary_k",10000,13,1,"SVP Gaussian / both / c = 1.987",0.123000000000047,1,0.123000000000047,14
"vary_k",10000,13,1,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,14
"vary_k",10000,13,2,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,14
"vary_k",10000,13,2,"SVP Gaussian / both / c = 1.987",0.124000000000024,1,0.124000000000024,14
"vary_k",10000,13,2,"SVP Gaussian / right / c = 1.642",0.113999999999919,1,0.113999999999919,14
"vary_k",10000,13,3,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,14
"vary_k",10000,13,3,"SVP Gaussian / both / c = 1.987",0.12399999999991,1,0.12399999999991,14
"vary_k",10000,13,3,"SVP Gaussian / right / c = 1.642",0.113000000000056,1,0.113000000000056,14
"vary_k",10000,13,4,"SVP Gaussian / right / c = 1.642",0.115000000000009,1,0.115000000000009,14
"vary_k",10000,13,4,"SVP Gaussian / both / c = 1.987",0.123000000000047,1,0.123000000000047,14
"vary_k",10000,13,4,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,14
"vary_k",10000,13,5,"SVP Gaussian / right / c = 1.642",0.11099999999999,1,0.11099999999999,14
"vary_k",10000,13,5,"SVP Gaussian / both / c = 1.987",0.122000000000071,1,0.122000000000071,14
"vary_k",10000,13,5,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,14
"vary_k",10000,13,6,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,14
"vary_k",10000,13,6,"SVP Gaussian / both / c = 1.987",0.122000000000071,1,0.122000000000071,14
"vary_k",10000,13,6,"SVP Gaussian / right / c = 1.642",0.111999999999966,1,0.111999999999966,14
"vary_k",10000,13,7,"SVP Gaussian / both / c = 1.987",0.121999999999957,1,0.121999999999957,14
"vary_k",10000,13,7,"SVP Gaussian / right / c = 1.642",0.11099999999999,1,0.11099999999999,14
"vary_k",10000,13,7,"SVP Gaussian / none / c = 0.968",0.347999999999956,1,0.347999999999956,14
"vary_k",10000,13,8,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,14
"vary_k",10000,13,8,"SVP Gaussian / both / c = 1.987",0.124000000000024,1,0.124000000000024,14
"vary_k",10000,13,8,"SVP Gaussian / right / c = 1.642",0.114000000000033,1,0.114000000000033,14
"vary_k",10000,13,9,"SVP Gaussian / both / c = 1.987",0.124000000000024,1,0.124000000000024,14
"vary_k",10000,13,9,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,14
"vary_k",10000,13,9,"SVP Gaussian / right / c = 1.642",0.114000000000033,1,0.114000000000033,14
"vary_k",10000,13,10,"SVP Gaussian / both / c = 1.987",0.124000000000024,1,0.124000000000024,14
"vary_k",10000,13,10,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,14
"vary_k",10000,13,10,"SVP Gaussian / right / c = 1.642",0.113999999999919,1,0.113999999999919,14
"vary_k",10000,13,11,"SVP Gaussian / both / c = 1.987",0.121999999999957,1,0.121999999999957,14
"vary_k",10000,13,11,"SVP Gaussian / right / c = 1.642",0.113000000000056,1,0.113000000000056,14
"vary_k",10000,13,11,"SVP Gaussian / none / c = 0.968",0.347000000000094,1,0.347000000000094,14
"vary_k",10000,13,12,"SVP Gaussian / right / c = 1.642",0.113000000000056,1,0.113000000000056,14
"vary_k",10000,13,12,"SVP Gaussian / both / c = 1.987",0.121999999999957,1,0.121999999999957,14
"vary_k",10000,13,12,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,14
"vary_k",10000,14,1,"SVP Gaussian / right / c = 1.642",0.105000000000018,1,0.105000000000018,15
"vary_k",10000,14,1,"SVP Gaussian / both / c = 1.987",0.114000000000033,1,0.114000000000033,15
"vary_k",10000,14,1,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,15
"vary_k",10000,14,2,"SVP Gaussian / right / c = 1.642",0.105000000000018,1,0.105000000000018,15
"vary_k",10000,14,2,"SVP Gaussian / both / c = 1.987",0.113000000000056,1,0.113000000000056,15
"vary_k",10000,14,2,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,15
"vary_k",10000,14,3,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,15
"vary_k",10000,14,3,"SVP Gaussian / right / c = 1.642",0.105000000000018,1,0.105000000000018,15
"vary_k",10000,14,3,"SVP Gaussian / both / c = 1.987",0.113999999999919,1,0.113999999999919,15
"vary_k",10000,14,4,"SVP Gaussian / both / c = 1.987",0.114000000000033,1,0.114000000000033,15
"vary_k",10000,14,4,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,15
"vary_k",10000,14,4,"SVP Gaussian / right / c = 1.642",0.104000000000042,1,0.104000000000042,15
"vary_k",10000,14,5,"SVP Gaussian / none / c = 0.968",0.344999999999914,1,0.344999999999914,15
"vary_k",10000,14,5,"SVP Gaussian / both / c = 1.987",0.115000000000009,1,0.115000000000009,15
"vary_k",10000,14,5,"SVP Gaussian / right / c = 1.642",0.105000000000018,1,0.105000000000018,15
"vary_k",10000,14,6,"SVP Gaussian / right / c = 1.642",0.102999999999952,1,0.102999999999952,15
"vary_k",10000,14,6,"SVP Gaussian / none / c = 0.968",0.347999999999956,1,0.347999999999956,15
"vary_k",10000,14,6,"SVP Gaussian / both / c = 1.987",0.111999999999966,1,0.111999999999966,15
"vary_k",10000,14,7,"SVP Gaussian / right / c = 1.642",0.103999999999928,1,0.103999999999928,15
"vary_k",10000,14,7,"SVP Gaussian / both / c = 1.987",0.113000000000056,1,0.113000000000056,15
"vary_k",10000,14,7,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,15
"vary_k",10000,14,8,"SVP Gaussian / both / c = 1.987",0.114000000000033,1,0.114000000000033,15
"vary_k",10000,14,8,"SVP Gaussian / right / c = 1.642",0.103999999999928,1,0.103999999999928,15
"vary_k",10000,14,8,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,15
"vary_k",10000,14,9,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,15
"vary_k",10000,14,9,"SVP Gaussian / both / c = 1.987",0.114000000000033,1,0.114000000000033,15
"vary_k",10000,14,9,"SVP Gaussian / right / c = 1.642",0.104000000000042,1,0.104000000000042,15
"vary_k",10000,14,10,"SVP Gaussian / both / c = 1.987",0.115000000000009,1,0.115000000000009,15
"vary_k",10000,14,10,"SVP Gaussian / right / c = 1.642",0.107000000000085,1,0.107000000000085,15
"vary_k",10000,14,10,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,15
"vary_k",10000,14,11,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,15
"vary_k",10000,14,11,"SVP Gaussian / right / c = 1.642",0.104000000000042,1,0.104000000000042,15
"vary_k",10000,14,11,"SVP Gaussian / both / c = 1.987",0.113000000000056,1,0.113000000000056,15
"vary_k",10000,14,12,"SVP Gaussian / both / c = 1.987",0.115000000000009,1,0.115000000000009,15
"vary_k",10000,14,12,"SVP Gaussian / none / c = 0.968",0.349000000000046,1,0.349000000000046,15
"vary_k",10000,14,12,"SVP Gaussian / right / c = 1.642",0.105999999999995,1,0.105999999999995,15
"vary_k",10000,15,1,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,16
"vary_k",10000,15,1,"SVP Gaussian / right / c = 1.642",0.0990000000000464,1,0.0990000000000464,16
"vary_k",10000,15,1,"SVP Gaussian / both / c = 1.987",0.107000000000085,1,0.107000000000085,16
"vary_k",10000,15,2,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,16
"vary_k",10000,15,2,"SVP Gaussian / both / c = 1.987",0.107999999999947,1,0.107999999999947,16
"vary_k",10000,15,2,"SVP Gaussian / right / c = 1.642",0.0989999999999327,1,0.0989999999999327,16
"vary_k",10000,15,3,"SVP Gaussian / both / c = 1.987",0.105999999999995,1,0.105999999999995,16
"vary_k",10000,15,3,"SVP Gaussian / right / c = 1.642",0.0979999999999563,1,0.0979999999999563,16
"vary_k",10000,15,3,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,16
"vary_k",10000,15,4,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,16
"vary_k",10000,15,4,"SVP Gaussian / right / c = 1.642",0.0940000000000509,1,0.0940000000000509,17
"vary_k",10000,15,4,"SVP Gaussian / both / c = 1.987",0.105000000000018,1,0.105000000000018,16
"vary_k",10000,15,5,"SVP Gaussian / both / c = 1.987",0.106999999999971,1,0.106999999999971,16
"vary_k",10000,15,5,"SVP Gaussian / right / c = 1.642",0.0979999999999563,1,0.0979999999999563,16
"vary_k",10000,15,5,"SVP Gaussian / none / c = 0.968",0.347999999999956,1,0.347999999999956,16
"vary_k",10000,15,6,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,16
"vary_k",10000,15,6,"SVP Gaussian / both / c = 1.987",0.105999999999995,1,0.105999999999995,16
"vary_k",10000,15,6,"SVP Gaussian / right / c = 1.642",0.0979999999999563,1,0.0979999999999563,16
"vary_k",10000,15,7,"SVP Gaussian / both / c = 1.987",0.106999999999971,1,0.106999999999971,16
"vary_k",10000,15,7,"SVP Gaussian / right / c = 1.642",0.0990000000000464,1,0.0990000000000464,16
"vary_k",10000,15,7,"SVP Gaussian / none / c = 0.968",0.347000000000094,1,0.347000000000094,16
"vary_k",10000,15,8,"SVP Gaussian / none / c = 0.968",0.345000000000027,1,0.345000000000027,16
"vary_k",10000,15,8,"SVP Gaussian / both / c = 1.987",0.107000000000085,1,0.107000000000085,16
"vary_k",10000,15,8,"SVP Gaussian / right / c = 1.642",0.0970000000000937,1,0.0970000000000937,16
"vary_k",10000,15,9,"SVP Gaussian / right / c = 1.642",0.0990000000000464,1,0.0990000000000464,16
"vary_k",10000,15,9,"SVP Gaussian / none / c = 0.968",0.34800000000007,1,0.34800000000007,16
"vary_k",10000,15,9,"SVP Gaussian / both / c = 1.987",0.106999999999971,1,0.106999999999971,16
"vary_k",10000,15,10,"SVP Gaussian / right / c = 1.642",0.09800000000007,1,0.09800000000007,16
"vary_k",10000,15,10,"SVP Gaussian / both / c = 1.987",0.106000000000108,1,0.106000000000108,16
"vary_k",10000,15,10,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,16
"vary_k",10000,15,11,"SVP Gaussian / right / c = 1.642",0.0990000000000464,1,0.0990000000000464,16
"vary_k",10000,15,11,"SVP Gaussian / both / c = 1.987",0.105999999999995,1,0.105999999999995,16
"vary_k",10000,15,11,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,16
"vary_k",10000,15,12,"SVP Gaussian / right / c = 1.642",0.09800000000007,1,0.09800000000007,16
"vary_k",10000,15,12,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,16
"vary_k",10000,15,12,"SVP Gaussian / both / c = 1.987",0.105999999999995,1,0.105999999999995,16
"vary_k",10000,16,1,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,17
"vary_k",10000,16,1,"SVP Gaussian / right / c = 1.642",0.0919999999999845,1,0.0919999999999845,17
"vary_k",10000,16,1,"SVP Gaussian / both / c = 1.987",0.0989999999999327,1,0.0989999999999327,17
"vary_k",10000,16,2,"SVP Gaussian / right / c = 1.642",0.0919999999999845,1,0.0919999999999845,17
"vary_k",10000,16,2,"SVP Gaussian / both / c = 1.987",0.100000000000023,1,0.100000000000023,17
"vary_k",10000,16,2,"SVP Gaussian / none / c = 0.968",0.344999999999914,1,0.344999999999914,17
"vary_k",10000,16,3,"SVP Gaussian / none / c = 0.968",0.34800000000007,1,0.34800000000007,18
"vary_k",10000,16,3,"SVP Gaussian / right / c = 1.642",0.0930000000000746,1,0.0930000000000746,17
"vary_k",10000,16,3,"SVP Gaussian / both / c = 1.987",0.100999999999999,1,0.100999999999999,17
"vary_k",10000,16,4,"SVP Gaussian / right / c = 1.642",0.0910000000000082,1,0.0910000000000082,17
"vary_k",10000,16,4,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,17
"vary_k",10000,16,4,"SVP Gaussian / both / c = 1.987",0.0989999999999327,1,0.0989999999999327,17
"vary_k",10000,16,5,"SVP Gaussian / both / c = 1.987",0.0979999999999563,1,0.0979999999999563,17
"vary_k",10000,16,5,"SVP Gaussian / right / c = 1.642",0.0919999999999845,1,0.0919999999999845,17
"vary_k",10000,16,5,"SVP Gaussian / none / c = 0.968",0.347999999999956,1,0.347999999999956,17
"vary_k",10000,16,6,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,17
"vary_k",10000,16,6,"SVP Gaussian / both / c = 1.987",0.0989999999999327,1,0.0989999999999327,17
"vary_k",10000,16,6,"SVP Gaussian / right / c = 1.642",0.0910000000000082,1,0.0910000000000082,17
"vary_k",10000,16,7,"SVP Gaussian / both / c = 1.987",0.100999999999999,1,0.100999999999999,17
"vary_k",10000,16,7,"SVP Gaussian / none / c = 0.968",0.347999999999956,1,0.347999999999956,17
"vary_k",10000,16,7,"SVP Gaussian / right / c = 1.642",0.0940000000000509,1,0.0940000000000509,17
"vary_k",10000,16,8,"SVP Gaussian / right / c = 1.642",0.0930000000000746,1,0.0930000000000746,17
"vary_k",10000,16,8,"SVP Gaussian / both / c = 1.987",0.100999999999999,1,0.100999999999999,17
"vary_k",10000,16,8,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,17
"vary_k",10000,16,9,"SVP Gaussian / right / c = 1.642",0.0929999999999609,1,0.0929999999999609,17
"vary_k",10000,16,9,"SVP Gaussian / both / c = 1.987",0.100000000000023,1,0.100000000000023,17
"vary_k",10000,16,9,"SVP Gaussian / none / c = 0.968",0.347999999999956,1,0.347999999999956,17
"vary_k",10000,16,10,"SVP Gaussian / both / c = 1.987",0.100999999999999,1,0.100999999999999,17
"vary_k",10000,16,10,"SVP Gaussian / none / c = 0.968",0.346000000000004,1,0.346000000000004,17
"vary_k",10000,16,10,"SVP Gaussian / right / c = 1.642",0.0939999999999372,1,0.0939999999999372,17
"vary_k",10000,16,11,"SVP Gaussian / both / c = 1.987",0.0990000000000464,1,0.0990000000000464,17
"vary_k",10000,16,11,"SVP Gaussian / none / c = 0.968",0.350000000000023,1,0.350000000000023,17
"vary_k",10000,16,11,"SVP Gaussian / right / c = 1.642",0.0919999999999845,1,0.0919999999999845,17
"vary_k",10000,16,12,"SVP Gaussian / both / c = 1.987",0.09800000000007,1,0.09800000000007,17
"vary_k",10000,16,12,"SVP Gaussian / none / c = 0.968",0.34800000000007,1,0.34800000000007,17
"vary_k",10000,16,12,"SVP Gaussian / right / c = 1.642",0.0920000000000982,1,0.0920000000000982,17
"vary_k",10000,17,1,"SVP Gaussian / both / c = 1.987",0.0930000000000746,1,0.0930000000000746,18
"vary_k",10000,17,1,"SVP Gaussian / right / c = 1.642",0.0860000000000127,1,0.0860000000000127,18
"vary_k",10000,17,1,"SVP Gaussian / none / c = 0.968",0.349000000000046,1,0.349000000000046,18
"vary_k",10000,17,2,"SVP Gaussian / both / c = 1.987",0.0949999999999136,1,0.0949999999999136,18
"vary_k",10000,17,2,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,18
"vary_k",10000,17,2,"SVP Gaussian / right / c = 1.642",0.0879999999999654,1,0.0879999999999654,18
"vary_k",10000,17,3,"SVP Gaussian / none / c = 0.968",0.34699999999998,1,0.34699999999998,18
"vary_k",10000,17,3,"SVP Gaussian / both / c = 1.987",0.0929999999999609,1,0.0929999999999609,18
