"method","detected","replicates","mean_time","median_time","lower","upper"
"SVP Gaussian / both / c = 1.987",10,12,0.17625000000001,0.176500000000033,0.175499999999943,0.177000000000021
"SVP Gaussian / both / c = 1.987",11,12,0.159833333333315,0.160000000000025,0.15949999999998,0.160999999999945
"SVP Gaussian / both / c = 1.987",12,12,0.144666666666656,0.144499999999994,0.144000000000005,0.14549999999997
"SVP Gaussian / both / c = 1.987",13,12,0.133583333333358,0.134000000000015,0.13250000000005,0.134500000000003
"SVP Gaussian / both / c = 1.987",14,12,0.123000000000009,0.123000000000047,0.122000000000014,0.124000000000024
"SVP Gaussian / both / c = 1.987",15,12,0.113833333333351,0.114000000000033,0.113000000000056,0.114500000000021
"SVP Gaussian / both / c = 1.987",16,12,0.106500000000011,0.10650000000004,0.105999999999995,0.107000000000028
"SVP Gaussian / both / c = 1.987",17,12,0.0996666666666594,0.0995000000000346,0.0989999999999327,0.100999999999999
"SVP Gaussian / both / c = 1.987",18,12,0.0938333333333314,0.0935000000000059,0.0930000000000177,0.0944999999999823
"SVP Gaussian / both / c = 1.987",19,12,0.0884166666666791,0.0880000000000791,0.0879999999999654,0.0889999999999432
"SVP Gaussian / both / c = 1.987",20,12,0.0835000000000055,0.083500000000015,0.08299999999997,0.08400000000006
"SVP Gaussian / both / c = 1.987",21,12,0.0793333333333237,0.0790000000000077,0.0789999999999509,0.0799999999999841
"SVP Gaussian / both / c = 1.987",22,12,0.0787500000000136,0.0750000000000455,0.0749999999999886,0.0760000000000218
"SVP Gaussian / both / c = 1.987",23,12,0.0718333333333305,0.0720000000000027,0.0710000000000264,0.0720000000000027
"SVP Gaussian / both / c = 1.987",24,12,0.0689166666666665,0.06899999999996,0.0679999999999836,0.0695000000000618
"SVP Gaussian / both / c = 1.987",25,12,0.0657499999999895,0.0659999999999172,0.0650000000000546,0.0660000000000309
"SVP Gaussian / both / c = 1.987",26,12,0.0631666666666604,0.0629999999999882,0.0629999999999882,0.0635000000000332
"SVP Gaussian / both / c = 1.987",27,12,0.0604166666666686,0.0600000000000591,0.0599999999999454,0.0610000000000355
"SVP Gaussian / both / c = 1.987",28,12,0.05783333333333,0.0579999999999927,0.0570000000000164,0.0579999999999927
"SVP Gaussian / both / c = 1.987",29,12,0.0560833333333335,0.05600000000004,0.0559999999999263,0.05600000000004
"SVP Gaussian / both / c = 1.987",30,12,0.0544166666666683,0.0539999999999736,0.0539999999999736,0.0550000000000637
"SVP Gaussian / both / c = 1.987",31,12,0.0524999999999996,0.0520000000000209,0.0520000000000209,0.0529999999999973
"SVP Gaussian / both / c = 1.987",32,12,0.0504583333333528,0.0507499999999652,0.0500000000000114,0.0510000000000446
"SVP Gaussian / both / c = 1.987",33,12,0.0487916666666734,0.0487499999999841,0.04849999999999,0.049000000000035
"SVP Gaussian / both / c = 1.987",34,12,0.0473750000000024,0.0472499999999911,0.0470000000000255,0.0475000000000136
"SVP Gaussian / both / c = 1.987",35,12,0.0457083333333278,0.0455000000000041,0.0455000000000041,0.0459999999999923
"SVP Gaussian / both / c = 1.987",36,12,0.0446249999999964,0.0445000000000277,0.0440000000000111,0.0452499999999532
"SVP Gaussian / both / c = 1.987",37,12,0.042916666666675,0.0430000000000064,0.0425000000000182,0.0430000000000064
"SVP Gaussian / both / c = 1.987",38,12,0.0421249999999939,0.0420000000000016,0.0417499999999791,0.0425000000000182
"SVP Gaussian / both / c = 1.987",39,12,0.0406249999999867,0.0405000000000086,0.0404999999999518,0.0407500000000027
"SVP Gaussian / both / c = 1.987",40,12,0.0397500000000074,0.039749999999998,0.0392500000000098,0.0400000000000205
"SVP Gaussian / both / c = 1.987",41,12,0.0387083333333322,0.0384999999999991,0.0384999999999991,0.0389999999999873
"SVP Gaussian / both / c = 1.987",42,12,0.0376249999999961,0.0374999999999943,0.0374999999999659,0.0377500000000168
