"method","detected","replicates","mean_time","median_time","lower","upper"
"SVP Wilcoxon / right / c = 1.75",4,67,4.67197014925374,4.48799999999937,4.47800000000007,4.4989999999998
"SVP Wilcoxon / right / c = 1.75",5,64,3.0207343749999,2.98449999999957,2.97200000000066,2.9994999999999
"SVP Wilcoxon / right / c = 1.75",6,64,2.14871874999999,2.13549999999987,2.13049999999976,2.15101249999984
"SVP Wilcoxon / right / c = 1.75",7,63,1.61665079365074,1.61399999999958,1.60900000000038,1.61499999999978
"SVP Wilcoxon / right / c = 1.75",8,65,1.27786153846166,1.26499999999942,1.26399999999921,1.26800000000003
"SVP Wilcoxon / right / c = 1.75",9,62,1.02485483870967,1.02499999999964,1.02300000000105,1.02500000000146
"SVP Wilcoxon / right / c = 1.75",10,66,0.863984848484892,0.858000000000175,0.855999999999767,0.85950000000048
"SVP Wilcoxon / right / c = 1.75",11,63,0.726015873015924,0.72400000000016,0.722999999999956,0.725000000000364
"SVP Wilcoxon / right / c = 1.75",12,65,0.624769230769044,0.622999999999593,0.621999999999389,0.624000000001615
"SVP Wilcoxon / right / c = 1.75",13,64,0.545812499999869,0.545999999999367,0.545000000000073,0.546000000000276
"SVP Wilcoxon / right / c = 1.75",14,64,0.481031250000115,0.480999999999767,0.479999999999563,0.481999999999971
"SVP Wilcoxon / right / c = 1.75",15,64,0.427734375000085,0.427999999999884,0.42699999999968,0.427999999999884
"SVP Wilcoxon / right / c = 1.75",16,63,0.383968253968089,0.384000000000015,0.382999999999811,0.384000000000015
"SVP Wilcoxon / right / c = 1.75",17,64,0.347515625000057,0.346999999999753,0.346000000001368,0.347999999999956
"SVP Wilcoxon / right / c = 1.75",18,65,0.316630769230687,0.316000000000713,0.315999999998894,0.316000000000713
"SVP Wilcoxon / right / c = 1.75",19,64,0.288734375000217,0.28899999999976,0.288000000000466,0.289000000000669
"SVP Wilcoxon / right / c = 1.75",20,64,0.265390624999952,0.265000000001237,0.264999999999418,0.265999999999622
"SVP Wilcoxon / right / c = 1.75",21,63,0.245317460317401,0.2450000000008,0.2450000000008,0.245999999999185
"SVP Wilcoxon / right / c = 1.75",22,65,0.227400000000237,0.227000000000771,0.226999999998952,0.227999999999156
"SVP Wilcoxon / right / c = 1.75",23,63,8.05363492063479,0.212999999999738,0.211999999999534,0.231999999999971
"SVP Wilcoxon / right / c = 1.75",24,65,46.8015692307694,0.25,0.217000000000553,0.437000000001717
"SVP Wilcoxon / right / c = 1.75",25,64,15.8410625000004,0.211500000001251,0.194999999999709,0.364999999997963
"SVP Wilcoxon / right / c = 1.75",26,64,2.49018749999993,0.333499999997002,0.19199999999546,0.38799999999901
"SVP Wilcoxon / right / c = 1.75",27,64,0.17471874999967,0.161999999996624,0.161000000000058,0.163000000000466
"SVP Wilcoxon / right / c = 1.75",28,64,0.154843750000282,0.154999999998836,0.154500000000553,0.154999999998836
"SVP Wilcoxon / right / c = 1.75",29,64,0.147234374999812,0.147000000004482,0.14600000000064,0.147999999993772
"SVP Wilcoxon / right / c = 1.75",30,64,0.139406250000775,0.139000000002852,0.138999999995576,0.139000000002852
"SVP Wilcoxon / right / c = 1.75",31,64,0.132875000000922,0.132000000005064,0.131999999997788,0.13300000000163
"SVP Wilcoxon / right / c = 1.75",32,63,0.128079365079415,0.126000000003842,0.123999999996158,0.127999999996973
"SVP Wilcoxon / right / c = 1.75",33,64,0.119859374999919,0.119000000006054,0.118999999998778,0.119999999998981
"SVP Wilcoxon / right / c = 1.75",34,64,0.114593750000495,0.114000000001397,0.114000000001397,0.114999999997963
"SVP Wilcoxon / right / c = 1.75",35,65,0.109338461538517,0.109000000004016,0.10899999999674,0.109000000004016
"SVP Wilcoxon / right / c = 1.75",36,64,0.104531250000719,0.10399999999936,0.10399999999936,0.104999999995925
"SVP Wilcoxon / right / c = 1.75",37,64,0.100359374999698,0.0999999999985448,0.0999999999985448,0.100999999995111
"SVP Wilcoxon / right / c = 1.75",38,64,0.0960937500001364,0.0959999999977299,0.0959999999977299,0.0960000000050059
"SVP Wilcoxon / right / c = 1.75",39,64,0.0921093750005184,0.092000000004191,0.091999999996915,0.092000000004191
"SVP Wilcoxon / right / c = 1.75",40,64,0.0885937500000864,0.088000000003376,0.088000000003376,0.0889999999999418
"SVP Wilcoxon / right / c = 1.75",41,63,0.0847936507938328,0.0849999999991269,0.0849999999991269,0.0849999999991269
